2,1,0,529.3792652834586,377.21417844142695,5.2658776924762645
2,2,437,529.3792652834586,361.1560578619591,4.052249841746571
2,3,449,529.3792652834586,302.945230040839,2.4922915892754105
2,4,427,529.3792652834586,239.3819194236683,2.5838297775580905
2,5,454,529.3792652834586,273.0617780228243,2.6906674776559085
2,6,448,529.3792652834586,249.1547827539358,2.299253614034297
2,7,443,529.3792652834586,435.2862978832709,3.6077127806638165
2,8,472,529.3792652834586,481.2001806259582,3.276484370540259
2,9,432,529.3792652834586,529.3792652834586,3.7126623612045595
2,10,440,529.3792652834586,529.3792652834586,4.743225945486064
2,11,427,529.3792652834586,529.3792652834586,5.367074725667848
2,12,438,529.3792652834586,529.3792652834586,6.761864958340836
2,13,433,529.3792652834586,529.3792652834586,7.115891568797972
2,14,415,529.3792652834586,529.3792652834586,7.6140198564979595
2,15,449,529.3792652834586,529.3792652834586,8.18191972602771
2,16,404,529.3792652834586,529.3792652834586,9.527556982138222
2,17,433,529.3792652834586,529.3792652834586,9.91115778612487
2,18,443,529.3792652834586,529.3792652834586,10.19050187014424
2,19,426,529.3792652834586,529.3792652834586,10.937502881865116
2,20,446,529.3792652834586,529.3792652834586,12.103259218695287
2,21,444,529.3792652834586,529.3792652834586,12.44020954724981
2,22,425,529.3792652834586,529.3792652834586,13.303618627574167
2,23,415,529.3792652834586,529.3792652834586,14.52705517952396
2,24,431,529.3792652834586,529.3792652834586,14.6986945030893
2,25,407,529.3792652834586,529.3792652834586,15.559436928548841
2,26,427,529.3792652834586,529.3792652834586,16.636027658455514
2,27,431,529.3792652834586,529.3792652834586,16.61257270758663
2,28,399,529.3792652834586,529.3792652834586,17.363355828392514
2,29,435,529.3792652834586,529.3792652834586,18.17994634881234
2,30,428,529.3792652834586,529.3792652834586,18.992466350100496
2,31,400,529.3792652834586,529.3792652834586,19.97098541410604
2,32,408,529.3792652834586,529.3792652834586,20.51411255958036
2,33,406,529.3792652834586,529.3792652834586,21.423015982529122
2,34,396,529.3792652834586,529.3792652834586,21.46591236484636
2,35,442,529.3792652834586,529.3792652834586,21.915691603159196
2,36,414,529.3792652834586,529.3792652834586,23.53602389708671
2,37,393,529.3792652834586,529.3792652834586,24.275668279420525
2,38,396,529.3792652834586,529.3792652834586,24.52144274018285
2,39,409,529.3792652834586,529.3792652834586,26.74416401593689
2,40,428,537.365289688991,530.9764701645652,27.105488799674184
2,41,390,537.365289688991,532.5736750456715,28.344859069127622
2,42,390,537.365289688991,535.7680848078845,28.821211148638895
2,43,398,537.365289688991,537.365289688991,28.40077302812097
2,44,405,537.365289688991,537.365289688991,29.028434313882325
2,45,400,537.365289688991,537.365289688991,29.953223061043126
2,46,371,537.365289688991,537.365289688991,30.742990474085033
2,47,375,537.365289688991,537.365289688991,31.794514022306167
2,48,407,537.365289688991,537.365289688991,33.421042930913636
2,49,398,537.365289688991,537.365289688991,34.19275302957199
2,50,403,537.365289688991,537.365289688991,34.59222633771082
2,51,380,537.365289688991,537.365289688991,34.88044878802534
2,52,414,537.365289688991,537.365289688991,35.34387200467808
2,53,362,537.365289688991,537.365289688991,36.277316718148676
2,54,388,537.365289688991,537.365289688991,37.02290082436637
2,55,363,537.365289688991,537.365289688991,38.232797275955164
2,56,408,537.365289688991,537.365289688991,39.306804834816596
